Method,Name,Error,Occurrences
POST,/api/v1/auth/register?email=user_8wemi92hgy%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_5la5sn3bca%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_pm9qzg69v8%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_5gqg5jedr2%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_0h955sx1ri%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_afsi2wynfg%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_j4kcgptkjq%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_tw43acmyo6%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_p2ni2r6vw7%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_fwh7kc6etl%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_5v7rbtv7kr%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_zzjo2wpkol%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_aqaa2hnhob%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_3mragx5ix5%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_rq4e4wthzx%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_qwh5m81nw9%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_b1s34om6zv%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_mippp6iydo%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_ixiu85a8am%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_7gt83rzo25%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_n4h1l77s1v%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_xbnaeg1uan%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_0xpusfq7v3%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_wpml38mdfl%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_3h8v9lzezr%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_5otora91d1%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_c8hjy30e3g%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_grqmcmaxe1%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_yk6aatyqhn%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_tsi1etnnys%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_tqmhvk1d42%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_ia21mdvvk9%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_ew1ukwyxxa%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_6d1j6qpy8a%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_dw7lhsr9l5%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_r3k107vct4%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_ot1sh4sy5s%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_csw9qnb4ae%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_rpvndt6xjq%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_6iu97ytkxk%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_3hnyl8oog5%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_ds4mefn1hw%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_cc11vymxsy%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_9rqixqvqms%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_oqw4q3a53a%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_7f4abqupxf%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_ieyyg4pt95%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_ta4wi8a8ns%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_nb3o73rt4b%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_fygib53t4j%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_1zf6zhkomb%40example.com&password=securepassword123,CatchResponseError('Registration failed: Internal Server Error'),1
POST,/api/v1/auth/register?email=user_sbfszxxlhw%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_g3hqszc1fc%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_jzbfh1i7i5%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_9xjil20s8m%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_oqyzboijh1%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_h2nencnv1a%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_4433ttqrfx%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_w5lneo1rcv%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_enmx4s9wz5%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_vjcke3twuc%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_lxhglr6y4e%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_on1ghnbli7%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_fxe0mv8pdl%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_1qjuurwvng%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_nx3rzwocxr%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_im2yxwokun%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_lzvlyo7ioq%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_4f7pgtnw8k%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_a2pqr9iurh%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_mw0h4kvpah%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_ldl3d3sv53%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_5f5ipkfa2j%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_chjnn6et3v%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_wlahzly13h%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_16sy7ljqpi%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_d3ppz6c4e0%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_cm7szfng4t%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_qfhiqxkosl%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_kjwqte9w6b%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_8dgdjh5o8x%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_ibn0f8jo58%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_aioimvtspf%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_48ruujpivs%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_d53vtzy0yh%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_1d25wzeth4%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_7fr046m0h8%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_binmc22exd%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_ubhau0oop4%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_tlp4b43zf2%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_3ypx73mzhn%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_5nh4oz958j%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_7r5fe474z2%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_3xili1ovin%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_h6aqc8k6a1%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_3ufh1v6ue4%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_s66nptestq%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_bbgfgihmdh%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_2gbbsfmz67%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_sb0ow9yt9c%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_m8waorsbgb%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_9latbkwe0c%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_2ihoz5e49b%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_yj1x9v1rdh%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_dwvwv04nt7%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_o8u8h6kyqq%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_g9dbd084fq%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_08abyezmdf%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_shl391qg4g%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_1bues1cr2z%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_xixpllh5mo%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_h0mkrqcekb%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_y97cqtokh1%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_vuvfdlgbb6%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_tgw15bx14k%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_3wo41kn647%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_37kvqpfk4l%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_3nnk99gz33%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_rc2orepgcq%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_1284sdvkcv%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_hz04042w3l%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_zy5l1zpm6h%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/login?email=user_cz95v9wugh%40example.com&password=securepassword123,CatchResponseError('Login failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_vye4oyqc6o%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_tcrjogbk4n%40example.com&password=securepassword123,CatchResponseError('Registration failed: Internal Server Error'),1
POST,/api/v1/auth/register?email=user_kedanjq3qy%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_domyoe7y5f%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_cpocvlwifi%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_ezxfzcp6h3%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_gemjehhcil%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_udmql613ji%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_dnh22rsxma%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_4vxkkfvou2%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_p2dgbyxhrm%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_5ew13ub4lv%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_03bod5z8lm%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_j6scikwqet%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_wj40hri8g6%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_ts081r141o%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_0vouzg5iv7%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_fc03v1yyms%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_5uh7h2nb44%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_ly6mwrmagd%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_z0utl96zsj%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_l3isfbsod6%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_asnxfpibyr%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_g2mx4dyfae%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_gk28f1edaj%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_ofg2nxe3ee%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_40ybzse56t%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_4gff65w63u%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_7uxfk4jcoy%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_u5253lddkw%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_isncby7m89%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_1jxur3kfj5%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_b0s0de8lfh%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_kccp791l56%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_cfobybq7dp%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_2blo8wbcb8%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_kwx291dvto%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_y5yfut8jwx%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_uf9ax2u2ok%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_3dq7ubou35%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_jbwget8gge%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_3t2q6r9h7o%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_rdmb5jrhnz%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_6bsf0y6fv6%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_h1u553jrjf%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_ko1gu0jsq9%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_105n288cgo%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_vurvw2v31n%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_xvo3zhqdzp%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_tzcf6io0t4%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_jox054dwgs%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_bkwltnozdh%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_j3p0ev3x6c%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_iqfpb6q653%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_b1p1ji82hy%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_udi8i8dhgm%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_i00bosb96c%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_lazemm9op9%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_zlymyp6a6m%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_5gllmlpnys%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_b839p40993%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_nyql744qy9%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_zsetagubm4%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_0bvj9xg3h4%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_8xylsd4cbe%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_n25pnanal2%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_ujdzn1owgj%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_l4zqhxnv64%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_b7qzxadazj%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_003gplhzuh%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_t05qmuadce%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_uy2jxsd10z%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_t9z6tzmh7u%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_ij43mubk3y%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_h17asjc4pe%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_2laliho8u8%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_kmtg8j34y3%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_ukbeeog9x7%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_s7sy8i50mp%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_lm59ek2wps%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_mvltq81y0l%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_hzxmtyz8xs%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_i16agz7sbv%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_qlhj4xx606%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_9sny2kfi6v%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_iaylu6zsy3%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_4v7kx29epf%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_rv2yaa3uq5%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
POST,/api/v1/auth/activate?email=user_qx16qshnii%40example.com,CatchResponseError('Activation failed: Bad Gateway'),1
POST,/api/v1/auth/register?email=user_xv12uezyor%40example.com&password=securepassword123,CatchResponseError('Registration failed: Bad Gateway'),1
