Method,Name,Error,Occurrences
POST,/api/v1/auth/register?email=user_f7rgp4k677%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_cx0nvml8o9%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_fy2yr9dc1a%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_bzztydo1ad%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_nj42ywzm70%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_go5kp933vj%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_senc10u3wr%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_tmbvpo0fln%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_0s5bz8v9f0%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_ctc8ibgzq6%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_9fff8fqf7p%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_e6ml76afbw%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_1lqkhn51db%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_6rya0bh4v1%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_6jw41oo3pf%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_czopqqpzw4%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_z390lh1w5h%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_fcglw846ug%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_cfjo5b5l0k%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_ayidbet2sz%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_ys8qp27dyf%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_agl1026ofr%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_e3gii8rbdj%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_lcooiekvwu%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_ccdpuldgsm%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_bg3egoe5nc%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_hljvetn8k7%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_rzbw2tkzt5%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_bi2zydmfe0%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/login?email=user_xtgqtghnqn%40example.com&password=securepassword123,CatchResponseError('Login failed: <html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_0mk4nqk5rc%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_81633jqono%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_031fvj3gmx%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_n4us0auel6%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_zyr4fdqpc1%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/login?email=user_172pu2kuot%40example.com&password=securepassword123,CatchResponseError('Login failed: <html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_bfw2btugpj%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_s7btwpwjhm%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_ou2ca63gdj%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_04lhg6h02z%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_h2ewztyxv4%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_l7z9t7347l%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_1ydya77bxy%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_l67j5emlu7%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_alr28djeom%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_cmwhmq97yy%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_8n3d2v75gp%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_kwg1wpi9tq%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_04k6ri6wmr%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_ia3tdqixe6%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_blaaxb9z3c%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_ue4ex6hf43%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_dmbgss7qu9%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_3pghthbo4u%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_f9rfaybfin%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_cmchi9lq5b%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_ctfy279e3u%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_jiukzi3k27%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_4111na9acx%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_861qmkmuum%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_uij2rh4ue9%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_su0fqrr2xa%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_4b31gdi3ew%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_iw3htti2pc%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_8m8tpyw71e%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_jsx1vfpj3h%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_ey28vjo42l%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_54i6teoxoi%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_93c0gh3erg%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_jqbygphp4p%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_173e2zyhqr%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_h06ht51u0u%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_b5ewc85eml%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_bxxlu9gy0l%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_yap7y7hv69%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_u9sbjwkqha%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_ci63n1t4hz%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_ix11203hyv%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_u3sjduuawd%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_thzlq1yqim%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_h48rdajnqr%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_0yzxwrdh38%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_15jeoej8pk%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_edi8axio7v%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_x56pf04vub%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_ypvp4tgajh%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_rx6j4rinul%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_saazueqnew%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_4t29z3aerg%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
