Method,Name,Error,Occurrences
POST,/api/v1/auth/register?email=user_sbm87zpbee%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_6nvej0ognl%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_ahdtfx71p4%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_qyosm48jwd%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_mln6mxrf7j%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_wsn3kue0dh%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_9x6xowvfv4%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_oupj3gscfe%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_t15whffvii%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_djz04ywsmg%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_uwfjpk3f2a%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_cpmjs7zprk%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_30b74fjz7j%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_1ep0cabikd%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_zi1p6uxisq%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_tmm6zftvib%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_on7kkwu8ba%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_oc8e8oesy3%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_8zykt89ukt%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_sij8660wd6%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_lpiwty37vd%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_qtwvekjs3g%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_zy17lwxwll%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_xlqzjcau18%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_ra68x52rvc%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_9trpcsdaqd%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_onedyyg1wx%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_4a9l85r32u%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_hp0gufvt82%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_r7k7ms5uvq%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_s6xsixed8u%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_i50fuluvud%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_a661khdvsk%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_4o7gtp1gjr%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_fj15ypv8tc%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_8nzgapnf2y%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_duap7is7rs%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_iiij4icraq%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_5ni8dxkxwj%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_o3c18ljyhj%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_1vzr8k57y1%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_heoo8rjvpf%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_p8rt8uthm2%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_brqp5pu5te%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_r2lpdof6ip%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_l0dmcuf6dv%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_25oz2j8h7d%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_b1rrbuusve%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_9y5rqtu2cr%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_fk0b79gzuf%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_vli9e8ssf6%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_uc4lla2gfl%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_o0kjlh7jpi%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_or7swssa4h%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_v8wdg0t1ct%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_h4v7b51ei7%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_q7ox8y1hvn%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_58q9lzk71n%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_g0dpl883dt%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_kzuo76w8fy%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_fx59m9ooqo%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_vd0wv1mtga%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_49vcqun3nk%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_ku5zlfxhv0%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_wuuorw5nst%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_cnv2krmp1h%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_coznoqalzi%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_xrxc1ldw6o%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_z84k9r2362%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_oxawjy352x%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_d4z78efxa0%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_hmqv381ans%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_egoe7kekzk%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_jkzbepao15%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_jorwju8zma%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_b9571g7tsd%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_g4u4eq90vn%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_7inairgfxk%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_4em98jt2pk%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_9r5dafe4qw%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_07w1hedypy%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_etjey48g5u%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_phkbdeplhc%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_36c1vvzyax%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_lb1d53l5ri%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_9duwp1v7o8%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_74jzqno7pd%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_c3638jk5v4%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
POST,/api/v1/auth/register?email=user_g0vovlcchs%40example.com&password=securepassword123,CatchResponseError('Registration failed: <html>\r\n<head><title>502 Bad Gateway</title></head>\r\n<body>\r\n<center><h1>502 Bad Gateway</h1></center>\r\n<hr><center>nginx/1.25.5</center>\r\n</body>\r\n</html>\r\n'),1
